,episode_reward,nb_episode_steps,nb_steps
116,37.05980968662992,43,7122
117,35.37059531912666,54,7176
118,-35.3,68,7244
119,35.44727960679552,103,7347
120,-43.2,57,7404
121,-35.26,51,7455
122,32.41832669322709,37,7492
123,32.596226415094335,118,7610
124,-32.3,63,7673
125,36.0,40,7713
126,34.83075776397516,55,7768
127,-34.66,38,7806
128,37.51582763276496,60,7866
129,32.59076923076923,61,7927
130,32.34615384615385,78,8005
131,43.23762730860216,33,8038
132,38.4188487656745,89,8127
133,33.00000000000001,84,8211
134,-43.120000000000005,30,8241
135,-32.06,64,8305
136,40.910291886264844,30,8335
137,-35.47,68,8403
138,-38.9,44,8447
139,36.3769941575697,41,8488
140,-35.72,146,8634
141,-34.86,55,8689
142,33.0,85,8774
143,-35.21,45,8819
144,-37.7,60,8879
145,-34.72,56,8935
146,40.375193274467854,35,8970
147,34.64654934437543,69,9039
148,-32.15,77,9116
149,38.09569962731717,33,9149
150,35.694545454545455,38,9187
151,-37.230000000000004,43,9230
152,-40.14,59,9289
153,-33.0,85,9374
154,-35.36,54,9428
155,-41.19,45,9473
156,39.73683977482044,47,9520
157,38.47767832261373,82,9602
158,-35.35,59,9661
159,-32.64,64,9725
160,-44.14,24,9749
161,40.36562510470831,53,9802
162,40.31661117944404,83,9885
163,-34.769999999999996,48,9933
164,30.0,48,9981
165,38.22757329052479,78,10059
166,36.0,103,10162
167,33.0,55,10217
168,-34.92,48,10265
169,37.47198613194923,65,10330
170,-41.62,35,10365
171,32.73899371069182,78,10443
172,-32.72,54,10497
173,-34.74,61,10558
174,35.04894075272873,47,10605
175,-37.18,45,10650
176,37.65380894625892,63,10713
177,35.14206128133705,52,10765
178,-38.45,44,10809
179,-32.67,85,10894
180,34.72907242352309,41,10935
181,-34.87,99,11034
182,43.41275661098552,46,11080
183,33.0,54,11134
184,-37.46,62,11196
185,40.68402532882932,36,11232
186,-32.53,40,11272
187,-32.08,62,11334
188,-35.0,44,11378
189,-32.64,50,11428
190,32.06130268199234,65,11493
191,40.28891849109542,40,11533
192,35.43891710348297,42,11575
193,-33.0,63,11638
194,32.29249011857708,52,11690
195,32.15827338129496,47,11737
196,34.41720879801735,94,11831
197,32.01577287066246,36,11867
198,33.0,100,11967
199,-38.09,54,12021
200,-36.54,48,12069
201,35.02109936328057,57,12126
202,32.348837209302324,84,12210
203,36.44708016963166,47,12257
204,36.88612513731795,64,12321
205,35.571552506013646,68,12389
206,36.62569427440381,42,12431
207,32.16393442622951,69,12500
208,32.72941176470588,61,12561
209,-32.68,59,12620
210,-42.66,110,12730
211,33.0,36,12766
212,-32.61,67,12833
213,-32.21,62,12895
214,-34.76,46,12941
215,32.56902356902357,80,13021
216,32.2457337883959,45,13066
217,42.74307551780764,35,13101
218,32.23913043478261,66,13167
219,34.778586250572666,40,13207
220,-34.82,40,13247
221,35.61832061068702,56,13303
222,-36.92999999999999,79,13382
223,33.0,107,13489
224,-32.05,62,13551
225,-34.96,47,13598
226,34.65047625637123,51,13649
227,37.76833625001294,64,13713
228,-38.18,43,13756
229,-34.8,40,13796
230,35.11627072574069,54,13850
231,-35.76,63,13913
232,-32.62,40,13953
233,34.49669354108162,69,14022
234,-34.71,47,14069
235,-32.25,59,14128
236,42.395277712867944,43,14171
237,-32.1,64,14235
238,32.31615120274914,50,14285
239,39.313175616334696,36,14321
240,-32.94,76,14397
241,32.54225352112676,64,14461
242,-35.519999999999996,50,14511
243,32.93457943925234,51,14562
244,32.92647058823529,97,14659
245,-33.0,76,14735
246,32.37860082304527,75,14810
247,32.78745644599303,96,14906
248,32.154761904761905,61,14967
249,42.32972023545794,30,14997
250,-33.0,57,15054
251,32.858552631578945,97,15151
252,-32.42,46,15197
253,-35.6,49,15246
254,35.406669246646025,55,15301
255,33.0,93,15394
256,35.03492596788686,62,15456
257,-32.4,57,15513
258,-33.0,108,15621
259,-35.01,44,15665
260,-40.370000000000005,70,15735
261,34.564910226385635,49,15784
262,37.41243905754844,41,15825
263,42.74372099570733,47,15872
264,35.718654434250766,28,15900
265,-30.0,38,15938
266,34.665175203102244,56,15994
267,42.904583763329896,50,16044
268,38.760733817568614,61,16105
269,34.54453181640734,64,16169
270,40.57071763547489,65,16234
271,-30.0,91,16325
272,-32.93,66,16391
273,-32.09,73,16464
274,-41.92,85,16549
275,38.272311497698496,59,16608
276,32.08029197080292,51,16659
277,-39.879999999999995,75,16734
278,32.70247933884298,51,16785
279,-34.730000000000004,49,16834
280,-38.11,39,16873
281,40.36945066683622,81,16954
282,37.898726770459845,66,17020
283,33.0,37,17057
284,-32.47,38,17095
285,36.47551679801372,27,17122
286,32.1394422310757,41,17163
287,36.71425916662428,52,17215
288,34.91121659634318,64,17279
289,34.95499676646251,43,17322
290,-35.24,72,17394
291,-35.35,68,17462
292,-36.92,65,17527
293,-37.07,78,17605
294,-34.65,56,17661
295,34.46875485886327,48,17709
296,33.0,66,17775
297,35.31850817512899,48,17823
298,-35.29,57,17880
299,34.28759124087591,62,17942
300,32.310344827586206,76,18018
301,34.93819702602231,57,18075
302,37.984371946233836,55,18130
303,39.6049513273778,54,18184
304,-37.94,46,18230
305,35.15313432359558,35,18265
306,43.99381345771983,61,18326
307,-32.8,102,18428
308,-32.88,47,18475
309,33.0,44,18519
310,34.244052070350364,44,18563
311,-34.379999999999995,47,18610
312,35.780090855224174,65,18675
313,-41.57,50,18725
314,32.406474820143885,73,18798
315,-32.99,46,18844
316,32.14930555555556,60,18904
317,-37.25,53,18957
318,-32.5,68,19025
319,32.429906542056074,110,19135
320,32.19795221843003,56,19191
321,32.62162162162162,167,19358
322,32.00373134328358,67,19425
323,-35.07,60,19485
324,-35.01,73,19558
325,32.925925925925924,60,19618
326,32.6829268292683,77,19695
327,-42.510000000000005,48,19743
328,-36.39,70,19813
329,32.509803921568626,46,19859
330,39.682030388112736,47,19906
331,39.89019786277606,47,19953
332,38.075020885547204,67,20020
333,35.36826642966474,90,20110
334,-38.36,99,20209
335,35.23015873015873,57,20266
336,40.02627851764298,56,20322
337,-32.24,51,20373
338,32.64312267657992,52,20425
339,32.6144578313253,64,20489
340,37.902877697841724,59,20548
341,38.81372850552216,73,20621
342,-37.66,58,20679
343,-33.0,68,20747
344,-35.09,47,20794
345,34.52881682623062,66,20860
346,37.838133709228366,29,20889
347,-32.3,37,20926
348,33.0,38,20964
349,-35.43,51,21015
350,33.0,49,21064
351,35.505847953216374,38,21102
352,36.86209721929594,44,21146
353,-38.15,43,21189
354,-37.2,64,21253
355,35.19259259259259,50,21303
356,-37.88,115,21418
357,-32.62,36,21454
358,-32.99,78,21532
359,32.62897526501767,43,21575
360,37.598582309652755,43,21618
361,32.91235059760956,61,21679
362,-32.74,57,21736
363,32.940520446096656,110,21846
364,-32.42,73,21919
365,-32.65,70,21989
366,-32.88,34,22023
367,32.21544715447155,109,22132
368,-37.730000000000004,32,22164
369,-32.03,57,22221
370,-38.51,48,22269
371,32.289473684210535,121,22390
372,37.036561502003295,59,22449
373,-42.89,58,22507
374,-39.6,36,22543
375,37.47212982638556,56,22599
376,-33.0,119,22718
377,-32.62,71,22789
378,-40.61,43,22832
379,37.97761719473782,69,22901
380,34.95251429114847,81,22982
381,35.640866873065015,49,23031
382,-35.160000000000004,39,23070
383,32.65876777251185,41,23111
384,-35.2,71,23182
385,-40.81,51,23233
386,-32.620000000000005,45,23278
387,-32.71,72,23350
388,34.45858123569794,65,23415
389,-32.74,96,23511
390,-32.49,66,23577
391,32.262247838616716,73,23650
392,-34.61,59,23709
393,32.89225589225589,110,23819
394,-35.3,63,23882
395,-32.38,50,23932
396,-34.66,62,23994
397,-35.26,116,24110
398,32.24223602484472,79,24189
399,40.59961976426199,35,24224
400,-32.12,100,24324
401,32.43122676579925,56,24380
402,32.7719298245614,67,24447
403,-35.3,47,24494
404,34.68597881343898,59,24553
405,-34.61,59,24612
406,34.76018912529551,65,24677
407,-32.96,82,24759
408,-32.68,44,24803
409,-34.66,58,24861
410,-37.52,45,24906
411,38.17015208064006,52,24958
412,34.55491803278689,28,24986
413,-35.05,56,25042
414,-32.26,77,25119
415,-32.36,65,25184
416,33.0,64,25248
417,-38.88,65,25313
418,-40.35,53,25366
419,34.86565311821285,86,25452
420,-37.800000000000004,46,25498
421,-45.24,37,25535
422,39.907762453018385,40,25575
423,34.53192434722078,51,25626
424,38.12734381233543,80,25706
425,37.4871845155943,42,25748
426,37.78958485463151,46,25794
427,-35.0,63,25857
428,32.28181818181818,54,25911
429,35.338345864661655,63,25974
430,39.822942290200544,27,26001
431,-32.35,48,26049
432,33.0,83,26132
433,32.013745704467354,54,26186
434,34.935230140531125,45,26231
435,-40.74,46,26277
436,-32.17,53,26330
437,-35.11,79,26409
438,32.40304182509506,64,26473
439,43.23332013019409,30,26503
440,32.43824701195219,59,26562
441,32.666666666666664,55,26617
442,-33.0,36,26653
443,-35.5,96,26749
444,32.73741007194245,35,26784
445,34.80656163036428,53,26837
446,-32.67,79,26916
447,32.096385542168676,86,27002
448,32.52132701421801,55,27057
449,-36.98,53,27110
450,40.10410157577705,46,27156
451,35.20536255739409,47,27203
452,38.228453850676075,73,27276
453,-36.82,35,27311
454,32.47540983606557,61,27372
455,32.93852459016394,57,27429
456,38.087937593406096,43,27472
457,-32.17,47,27519
458,-35.019999999999996,51,27570
459,-32.45000000000001,38,27608
460,34.50392584514722,44,27652
461,-32.2,69,27721
462,-33.0,106,27827
463,-32.64,59,27886
464,-34.17,58,27944
465,-32.75,79,28023
466,40.705728734713574,56,28079
467,-39.870000000000005,64,28143
468,35.29651814185986,41,28184
469,-35.5,49,28233
470,-35.22,36,28269
471,-37.31,38,28307
472,37.449488240879425,56,28363
473,-36.760000000000005,48,28411
474,-35.15,45,28456
475,-35.27,56,28512
476,-37.040000000000006,48,28560
477,37.54207176714673,41,28601
478,-36.86,46,28647
479,35.69359717314488,70,28717
480,-34.97,55,28772
481,-32.79,86,28858
482,-37.92,52,28910
483,38.21733476557884,42,28952
484,32.23893805309734,53,29005
485,35.25648414985591,63,29068
486,34.27230046948357,49,29117
487,35.52713178294574,44,29161
488,-43.39,55,29216
489,32.53872053872054,62,29278
490,-32.93,110,29388
491,35.32583419982985,73,29461
492,-35.22,39,29500
493,-32.730000000000004,66,29566
494,-32.6,76,29642
495,-42.83,56,29698
496,-36.95,47,29745
497,34.149440137812235,28,29773
498,35.10539962045986,27,29800
499,32.26132404181185,86,29886
500,32.91538461538462,105,29991
