,episode_reward,nb_episode_steps,nb_steps
456,-38.55,29,16638
457,-47.05,30,16668
458,-35.68,28,16696
459,-38.11,29,16725
460,41.213814454680715,32,16757
461,-38.81,52,16809
462,-38.61,28,16837
463,-39.0,35,16872
464,-38.53,32,16904
465,-41.25999999999999,20,16924
466,38.594869526758075,43,16967
467,-38.42,46,17013
468,41.33098591549296,21,17034
469,-38.16,42,17076
470,38.08175168050613,44,17120
471,-36.0,29,17149
472,-35.59,42,17191
473,-38.82,33,17224
474,-35.44,29,17253
475,-41.3,27,17280
476,-45.0,35,17315
477,32.09465020576132,40,17355
478,-41.22,46,17401
479,-41.43,30,17431
480,-36.0,33,17464
481,-38.59,22,17486
482,-35.6,41,17527
483,-35.91,55,17582
484,-35.59,35,17617
485,-38.45,23,17640
486,32.248387096774195,138,17778
487,32.40754716981132,40,17818
488,-35.35,30,17848
489,-38.99,32,17880
490,-38.620000000000005,25,17905
491,-36.0,29,17934
492,-44.11,64,17998
493,-44.29,25,18023
494,-38.26,22,18045
495,-44.04,44,18089
496,-38.480000000000004,43,18132
497,-38.86,32,18164
498,-32.89,29,18193
499,-39.0,32,18225
500,-37.730000000000004,47,18272
501,36.0,27,18299
502,-41.88,24,18323
503,-47.5,22,18345
504,-41.85,28,18373
505,-47.46,43,18416
506,-45.0,40,18456
507,-42.0,34,18490
508,-41.790000000000006,30,18520
509,35.162422706148945,30,18550
510,-35.78,60,18610
511,-35.94,33,18643
512,-41.46,74,18717
513,33.0,38,18755
514,-35.65,36,18791
515,-41.47,24,18815
516,-35.71,25,18840
517,-32.769999999999996,55,18895
518,-41.26,32,18927
519,-33.0,29,18956
520,37.402423267266386,34,18990
521,-35.58,73,19063
522,-38.879999999999995,31,19094
523,-38.370000000000005,26,19120
524,-41.519999999999996,24,19144
525,33.0,50,19194
526,-41.46,23,19217
527,41.34502923976608,46,19263
528,-39.0,36,19299
529,-32.74,87,19386
530,-32.63,51,19437
531,-35.69,35,19472
532,-38.209999999999994,28,19500
533,-35.62,23,19523
534,-35.769999999999996,58,19581
535,-40.92,24,19605
536,-38.86,69,19674
537,-44.34,38,19712
538,-35.57,37,19749
539,-38.879999999999995,55,19804
540,-38.61,30,19834
541,-35.89,29,19863
542,-47.12,21,19884
543,-32.32,25,19909
544,-39.0,27,19936
545,-35.08,22,19958
546,-35.44,35,19993
